alpha,beta,z ratio,smooth ratio
191511.41037047943,51374.38366682695,-1.4616939173739878,0.11059490601941407
196931.08836144808,50694.55693823661,-1.4300675390779058,0.11378372694052502
196931.08836144808,50694.55693823661,-1.4300675390779058,0.11665366576952488
206197.11199624726,49807.1921555252,-1.378616907993824,0.1205228764927268
206197.11199624726,49807.1921555252,-1.378616907993824,0.12400516614360854
212894.90457380496,49424.84527402698,-1.3448453991838858,0.12798351454965054
219400.43989312163,48948.433978090834,-1.3096045826840705,0.13244504852758374
219400.43989312163,48948.433978090834,-1.3096045826840705,0.1364604291077236
232128.9543070658,48418.91125154477,-1.2467337688945734,0.1416460419745869
232128.9543070658,48418.91125154477,-1.2467337688945734,0.1463130935547639
239803.84640299086,48254.85425102403,-1.2113884481152812,0.1513970729964055
239803.84640299086,48254.85425102403,-1.2113884481152812,0.15597265449388295
248221.29366227885,48054.267515446176,-1.1718986621392748,0.16107792249101277
257026.17780038674,47970.7265019191,-1.1330874630354708,0.16664294366602472
262592.1369960016,47932.49003396601,-1.1088192163642356,0.17225816889031637
271901.06853919965,47975.707322492635,-1.0707021035138093,0.1782647994134395
271901.06853919965,47975.707322492635,-1.0707021035138093,0.18367076688425032
281193.7196933455,48068.220023057445,-1.0339324625927693,0.1894553786310061
281193.7196933455,48068.220023057445,-1.0339324625927693,0.19466152920308627
296836.23296958045,48339.31325735706,-0.9753171005481186,0.20081244876907467
296836.23296958045,48339.31325735706,-0.9753171005481186,0.20634827637846426
306515.5064009643,48568.91304178913,-0.940997324689786,0.2121885156233732
315766.8132409927,48914.57527795614,-0.9118631808786918,0.21817308453906858
325526.31008627254,49211.620065595955,-0.8797424405799673,0.22436221507066254
325526.31008627254,49211.620065595955,-0.8797424405799673,0.2299324325490971
334829.82519139966,49666.91155123022,-0.8542071534895632,0.23558401045694832
340763.9844030388,49904.35247568378,-0.8367036301295997,0.2411080186580135
350256.2068328734,50421.861767894625,-0.812883307550948,0.24667513410343847
350256.2068328734,50421.861767894625,-0.812883307550948,0.2516855380043209
358797.0070598076,50864.319118409134,-0.7912168983211807,0.2567365617458593
367451.7439837983,51414.56064431218,-0.7725029391208754,0.2617503320932515
373077.34879684943,51725.215121937006,-0.759232148783873,0.26659449516432954
373077.34879684943,51725.215121937006,-0.759232148783873,0.27095424192829975
381110.60564095195,52312.866218555246,-0.7446103369303944,0.2752435593122099
388610.24919983366,52839.40792422631,-0.730634144073362,0.27945334977915487
396286.8692377557,53394.39097210853,-0.7170625927774082,0.2835814499818042
400699.6416679495,53765.615144543895,-0.7108481418147575,0.28745210143825484
400699.6416679495,53765.615144543895,-0.7108481418147575,0.2909356877490604
407529.6101305363,54327.30566741281,-0.7010385953089645,0.29431615409143025
414178.12547550705,54877.7075777196,-0.6917832964944002,0.29758995626992724
414178.12547550705,54877.7075777196,-0.6917832964944002,0.30053637823057455
419936.30889761157,55372.85491411334,-0.6844257289357699,0.3033720971841229
423985.38974821276,55731.15429341325,-0.679608745771704,0.306044668821418
429809.4896831502,56212.33019556773,-0.6718507787715804,0.30864393246998667
435031.0547139653,56729.79617698544,-0.6673562442116734,0.3110956331176962
435031.0547139653,56729.79617698544,-0.6673562442116734,0.3133021637006348
440285.7263753059,57133.09243592649,-0.6597284503397174,0.31547873607207844
440285.7263753059,57133.09243592649,-0.6597284503397174,0.3174376512063777
445451.9496976452,57612.72446540435,-0.6545852078646346,0.3193292558891241
448381.8195864547,57840.14356322527,-0.6505025370122309,0.3211337668749059
453607.27190091816,58266.7824037453,-0.6438668966245819,0.3229237177718008
458234.1961637983,58556.11027515258,-0.6356929647758021,0.32473902187522563
458234.1961637983,58556.11027515258,-0.6356929647758021,0.326372795568308
466297.2874356031,59027.49096286987,-0.6207553284091583,0.3282166328012483
466297.2874356031,59027.49096286987,-0.6207553284091583,0.32987608631089455
471294.46487956995,59320.25460123524,-0.611633510622,0.33159763991425506
471294.46487956995,59320.25460123524,-0.611633510622,0.33314703815727953
476171.8235249101,59485.12153964632,-0.5995446229299033,0.334843718768304
481582.4583653912,59667.44349541757,-0.5861965616813157,0.3367044328494407
485137.9757781746,59742.742656342576,-0.5762507886978596,0.33862771984705015
490577.83957095037,59876.460562528795,-0.5615931547117148,0.34072511899455227
490577.83957095037,59876.460562528795,-0.5615931547117148,0.3426127782273042
496796.78000311746,59928.376249248795,-0.5421061476528313,0.344798846713253
502633.04998023884,59947.19088082711,-0.5230061829732354,0.3472438074675968
507040.27956902696,59939.9882825217,-0.5079820377298422,0.3498198757775911
507040.27956902696,59939.9882825217,-0.5079820377298422,0.35213833725658594
513804.5898821572,59924.71826137428,-0.48479406589034857,0.35480465188366866
520804.7331470035,59899.93474059246,-0.4605224806874168,0.3578111246781164
520804.7331470035,59899.93474059246,-0.4605224806874168,0.36051695019311936
533417.7603655827,59784.385752384216,-0.41460845066868623,0.3641000439070903
533417.7603655827,59784.385752384216,-0.41460845066868623,0.3673248282496641
540979.1633819044,59664.296615297746,-0.3854428177587515,0.3709562749807289
549306.0378835569,59604.911256955864,-0.3554620502556645,0.37497409622626443
549306.0378835569,59604.911256955864,-0.3554620502556645,0.3785901353472464
557812.0628674247,59435.38282982946,-0.3213157281066955,0.38269822860985436
563467.6549133054,59401.1589238867,-0.3010340813776622,0.3869025537144274
572419.8260443403,59243.53629403531,-0.26548771178628655,0.39157510554832753
572419.8260443403,59243.53629403531,-0.26548771178628655,0.39578040219883764
581460.916054299,59207.481652086855,-0.23352129450279321,0.4003643296163841
590768.2600721454,59070.947510969396,-0.19718565539138125,0.40539825526996115
597017.2500632984,59100.8346653471,-0.17689201405591234,0.41043612939156726
606654.709428809,59013.33007030863,-0.1409540350740028,0.41586866557556046
606654.709428809,59013.33007030863,-0.1409540350740028,0.4207579481411543
616063.3847961437,59081.76622215076,-0.11125425973441312,0.42590079683367854
625987.8654554094,59087.334158701764,-0.0775957060947469,0.431370824497942
625987.8654554094,59087.334158701764,-0.0775957060947469,0.43629384939577914
635521.5102667555,59218.09352791535,-0.049859628320394644,0.44141797374819136
642096.5235704845,59272.00601847665,-0.029466992595838976,0.44653950155847627
651698.7282423766,59512.26076098948,-0.005759176326011227,0.4517415719944784
661219.8508867391,59746.41230352888,0.017712322450046846,0.45701022285628173
661219.8508867391,59746.41230352888,0.017712322450046846,0.46175200863190474
670746.8546945148,60073.68396436463,0.037526212444203455,0.4665149630798193
676874.5691900591,60328.65976760507,0.048488146041088316,0.4710756704228646
685879.8339801851,60801.70382690283,0.06074726532779337,0.47548678501377295
685879.8339801851,60801.70382690283,0.06074726532779337,0.4794567881455905
694711.7803341137,61343.00136702535,0.06970414195647336,0.48325371287994334
703262.6377416492,61920.553353334544,0.07624755388401866,0.4868345304390495
708624.0608957644,62399.075414721345,0.07601047460779749,0.4900513392603395
708624.0608957644,62399.075414721345,0.07601047460779749,0.4929464671995005
716869.9875042826,63126.84186717848,0.0759503660517917,0.49555057963084526
724118.7538870006,63998.31620612253,0.06761099460205192,0.49768579653281203
731573.884296543,64842.102706064994,0.061107614314469684,0.4994449072373926
736039.22506571,65546.15026473443,0.05041183755947401,0.5007607124526402
736039.22506571,65546.15026473443,0.05041183755947401,0.501944937146363
742449.0813259188,66530.56178924066,0.0363403245399993,0.5026589515452267
748491.3203986189,67715.67535115582,0.014958225249487733,0.5027670120219412
748491.3203986189,67715.67535115582,0.014958225249487733,0.5028642664509843
754013.9560882517,68820.72077592814,-0.004642028721111511,0.5024617890878581
757196.8658721898,69719.87235960939,-0.023921445494888314,0.5016175740417002
762130.3852870034,70914.2113736248,-0.04676833685749686,0.5002866082160927
766316.293845971,72311.1585253818,-0.07695036457373822,0.49833418828014
766316.293845971,72311.1585253818,-0.07695036457373822,0.4965770103377825
769617.7981852789,73609.73282362218,-0.10559421358406058,0.49427945396440276
772135.8560202623,74594.28077391979,-0.12660623375051905,0.4916863527241995
774751.441026346,75930.81027754329,-0.15638913574494007,0.4886079890581561
774751.441026346,75930.81027754329,-0.15638913574494007,0.485837461758717
777053.0611567289,77418.1524072848,-0.1899096921993898,0.4825059732778606
779103.8222284121,78833.5665048842,-0.22099143500464455,0.47873059007495844
779103.8222284121,78833.5665048842,-0.22099143500464455,0.4753327451923465
780892.672144601,81217.98369867698,-0.2750367344518929,0.47092355231181454
780892.672144601,81217.98369867698,-0.2750367344518929,0.4669552787193358
782368.6513018018,82645.47136538103,-0.30491198257006713,0.4626369512831505
782368.6513018018,82645.47136538103,-0.30491198257006713,0.45875045659058383
782319.7757046429,84049.61949784042,-0.3369078328498421,0.4544527151102794
782893.9787928003,85336.55676872194,-0.36384594949323007,0.4499112948619207
783201.4070458793,86240.60541869233,-0.38251293518573193,0.44535734199608534
782764.6957815967,87463.22954667642,-0.4091087519193809,0.4405938889984923
782764.6957815967,87463.22954667642,-0.4091087519193809,0.43630678130065853
783124.8158228445,88715.17869655612,-0.43374853472610875,0.43183238980244
782983.0943210846,89743.66199384636,-0.4544587051503273,0.4272876831934378
782709.2326232593,90522.08601972491,-0.470191618823752,0.42280412440350024
782709.2326232593,90522.08601972491,-0.470191618823752,0.4187689214925564
783067.8137976634,91425.80086808042,-0.48662918558612556,0.41472629970364766
783520.370050527,92397.29551393444,-0.5037946267534765,0.410658804064446
783520.370050527,92397.29551393444,-0.5037946267534765,0.4069980579891645
784441.579527457,93646.64821877285,-0.5246159036665249,0.4031828545985849
784441.579527457,93646.64821877285,-0.5246159036665249,0.39974917154706324
785031.1294855961,94171.67743172742,-0.5327677164642673,0.39645506148075027
786037.7607901976,94757.4153006609,-0.5410132887118398,0.39328422311487926
786037.7607901976,94757.4153006609,-0.5410132887118398,0.3904304685855953
788063.3233525702,95081.6856835089,-0.5424216934845871,0.3878268793899211
789370.8682658818,95389.018471836,-0.5450414044647462,0.38541815633931037
790699.7181181799,95459.699819031,-0.543470502423634,0.3832895781447885
790699.7181181799,95459.699819031,-0.543470502423634,0.3813738577697188
793818.4540602108,95600.34017977714,-0.5393509393920254,0.3797526985079463
796095.0829288514,95537.18891014502,-0.533441153414697,0.37844139982178426
799278.7417747348,95392.53025113553,-0.5241666906136997,0.3774930925742634
799278.7417747348,95392.53025113553,-0.5241666906136997,0.3766396160514946
802089.2202486866,95234.58302526403,-0.5154169596214926,0.3760902304558078
804972.9931595811,94951.6854107296,-0.5042369580666275,0.37587528345856136
809471.8145717469,94558.66788183508,-0.4875441275213341,0.3760991519246719
809471.8145717469,94558.66788183508,-0.4875441275213341,0.37630063354417137
813671.027253759,94032.37820905294,-0.4688847142794924,0.3769484523327669
816357.4851738065,93683.25566553611,-0.45660438090733724,0.37783849757680676
821078.1034754231,93062.14418972716,-0.4346563836458648,0.3791882382279795
826165.2533145333,92432.5096707448,-0.4114480975574085,0.38098321196624635
826165.2533145333,92432.5096707448,-0.4114480975574085,0.3825986883306865
830408.1117579828,91646.4681380937,-0.38666351652574604,0.3846722315844742
834217.4365248367,91199.4068209064,-0.3692907619386221,0.38697273937756127
839030.3953517674,90366.02493986941,-0.34155069201806654,0.38973669813935347
839030.3953517674,90366.02493986941,-0.34155069201806654,0.39222426102496644
843408.0819553385,89609.00468918096,-0.31589228601844005,0.3951045277720088
848797.9086482762,88701.14064916933,-0.2842258370551321,0.3984884290684296
851572.5483152276,88186.77738326734,-0.2666332369242992,0.40197375523847917
851572.5483152276,88186.77738326734,-0.2666332369242992,0.4051105487915238
855530.0613851001,87273.89922847686,-0.2371328223074989,0.408671173354684
860000.1997553887,86489.0082667809,-0.20878265183120498,0.4125844897234355
863451.7476217368,85595.53505222869,-0.17973271873584076,0.4168327227826959
865353.3099994699,85115.4767029459,-0.1637610110137539,0.42105542522908246
865353.3099994699,85115.4767029459,-0.1637610110137539,0.42485585743083043
869128.375889039,84261.80484075179,-0.13396796698724353,0.4290210725130663
870920.0158984199,83549.63543715746,-0.1119230721889049,0.4333208884570371
873272.04636071,82791.50527129286,-0.0869558536611471,0.4378149032698047
873272.04636071,82791.50527129286,-0.0869558536611471,0.4418595166012956
874465.4334648022,82363.53495555025,-0.07298750522773592,0.4458488773104726
875248.5671687869,81673.12058806575,-0.05296345856433008,0.4499399031153171
875967.1358084109,81114.96745437481,-0.03631383541817574,0.454038066918331
875967.1358084109,81114.96745437481,-0.03631383541817574,0.4577264143410435
876089.116966348,80575.61346023368,-0.021437752077697842,0.4614178291049967
875391.3423883778,80286.71694784981,-0.015303318686399602,0.46489346322733704
874817.1593229108,79851.24176719176,-0.004766859974743599,0.46828494540523474
874817.1593229108,79851.24176719176,-0.004766859974743599,0.4713372793653427
873477.7985959097,79524.35222069721,0.0009157439573117544,0.47422644502774125
871079.196918769,79275.14447126804,0.0017768019809233308,0.4768482205744902
870024.3126129963,79138.88211625333,0.002903555759657649,0.4792359874110327
867259.7491495083,78998.54993455506,-0.00021398328287019987,0.48130703908785766
867259.7491495083,78998.54993455506,-0.00021398328287019987,0.4831709855970001
864239.3666298982,78929.22141126389,-0.005983810091500037,0.4847042917850126
861325.4191840247,78971.84631874519,-0.014612815972730935,0.4858685422071931
859095.5491775415,79005.18983564139,-0.021229910382884718,0.4867509402269017
859095.5491775415,79005.18983564139,-0.021229910382884718,0.4875450984446394
855275.6706801398,79158.14419575858,-0.03519230778186941,0.4879107809056287
852475.3609373122,79338.08345779325,-0.0472464955574252,0.4879385404261302
852475.3609373122,79338.08345779325,-0.0472464955574252,0.4879635239945816
848672.498981413,79645.18999227573,-0.06522247142527611,0.48753660980949154
845774.2742886287,79930.84548149424,-0.0802073699084458,0.4867777645808313
844143.2910263493,80215.26210040899,-0.09186839696756707,0.48580327819855895
841204.4576017809,80576.6112461201,-0.10873301615965013,0.4845046249747118
841204.4576017809,80576.6112461201,-0.10873301615965013,0.4833358370732494
839656.2467217701,81057.55142136758,-0.12506898269501177,0.48187552879854917
839656.2467217701,81057.55142136758,-0.12506898269501177,0.48056125135131894
837526.1995844864,81844.96828444014,-0.15040362973936428,0.4787450354727029
837526.1995844864,81844.96828444014,-0.15040362973936428,0.4771104411819485
837708.2723848189,82302.86224165834,-0.16143360075141588,0.4753635570449683
838672.2454305805,82853.07995645836,-0.1727132847054484,0.47350936922283526
838672.2454305805,82853.07995645836,-0.1727132847054484,0.4718406001829155
842410.6537835773,83715.51229197868,-0.18473187339248082,0.4700382433298119
842410.6537835773,83715.51229197868,-0.18473187339248082,0.4684161221620187
845712.594839203,84165.75986902374,-0.18767477747757627,0.46688264050887746
850391.0486183267,84652.06075745745,-0.18817002632815658,0.4654901257997858
850391.0486183267,84652.06075745745,-0.18817002632815658,0.46423686256160335
856801.4692926346,85079.63000590808,-0.1831587115601333,0.4632342085164397
861207.963676025,85341.52364988849,-0.1789802592606058,0.46243628118328056
861207.963676025,85341.52364988849,-0.1789802592606058,0.46171814658343735
868970.5205166163,85681.25470203304,-0.1687836503882572,0.46132674066538715
878728.144344284,85980.39281790068,-0.15302041953442316,0.4613685561104879
888716.1892050108,86250.16080504967,-0.1361211490126291,0.46182867177412334
896430.7994530356,86370.29659303947,-0.12100566285341882,0.4626206630253755
909482.6246747389,86512.03406490192,-0.09402267466553284,0.46400802985619966
909482.6246747389,86512.03406490192,-0.09402267466553284,0.4652566600039414
922336.7564062955,86533.01557541627,-0.06459377802404875,0.467116149552946
937688.2935830456,86559.29835839073,-0.029496788219330872,0.46966711489216817
937688.2935830456,86559.29835839073,-0.029496788219330872,0.4719629836974681
948053.9632414755,86441.03854459616,-0.0023376774258378405,0.47470824339207535
963818.4870284143,86330.2040689403,0.037309113716842375,0.4781701468957889
981332.2541134822,86037.94051691875,0.08598530173460446,0.48250276474957515
981332.2541134822,86037.94051691875,0.08598530173460446,0.4864021208179828
999094.4083363885,85767.03885057334,0.13499224264824905,0.49113671480239074
1017051.0556389696,85318.55832923611,0.18975914581371553,0.49676702196749456
1030166.961155555,85053.54528274233,0.22833002027349616,0.5027985702775825
1048738.1918139164,84446.69141930564,0.29020378319144924,0.5097738078296105
1048738.1918139164,84446.69141930564,0.29020378319144924,0.5160515216264356
1067611.4771222956,83837.64561989244,0.353766586087672,0.5232905341159839
1087373.573152914,83109.04902510134,0.4242005456399756,0.5315664943453849
1099467.9716137159,82584.87447163735,0.47045963144017544,0.5401713356968508
1117972.0647387558,81717.15499534312,0.5445993736623188,0.5497691864687237
1117972.0647387558,81717.15499534312,0.5445993736623188,0.5584072521634094
1136569.826568459,80796.38615203595,0.6224245972349368,0.5681271418779419
1136569.826568459,80796.38615203595,0.6224245972349368,0.5768750426210211
1164561.2483311961,79155.09627132455,0.7525010471784378,0.5880000645383799
1164561.2483311961,79155.09627132455,0.7525010471784378,0.5980125842640029
1181148.586732298,78099.38088828881,0.8354002905936632,0.6090963331024443
1195019.11604238,76950.60531063577,0.9172444759602257,0.6211178116912055
1195019.11604238,76950.60531063577,0.9172444759602257,0.6319371424210907
1209166.377762921,75856.11895923711,1.0000040144830726,0.6437435285410584
1217490.9928061361,75021.25261632285,1.0581278977662143,0.6558223731311079
1227883.2880413851,73886.16862414134,1.1367342303516557,0.6686584915767886
1227883.2880413851,73886.16862414134,1.1367342303516557,0.6802109981779012
1237829.9898429988,72651.12456865124,1.2212776791239088,0.6927218403382088
1245566.0342096468,71505.08092436682,1.2981298872601472,0.7059029034858917
1249115.835862052,70687.20733206543,1.3488786407346736,0.7190345791556694
1254593.0456900757,69558.61352685504,1.4225443676858334,0.7326947304322482
1254593.0456900757,69558.61352685504,1.4225443676858334,0.7449888665811693
1257368.025625284,68371.64998989021,1.4938420858475445,0.757836032069241
1257923.4227059684,67250.5590950314,1.5573029449302682,0.7709850024855736
1258250.945855927,66486.8186580929,1.6016069639333448,0.7839266763353498
1258250.945855927,66486.8186580929,1.6016069639333448,0.7955741828001486
1256076.825543481,65432.595762728415,1.6563704345540387,0.8074260253839847
1256076.825543481,65432.595762728415,1.6563704345540387,0.8180926837094371
1251926.9281473253,64407.81784729827,1.7049491800573167,0.8289071448399263
1247117.2623065885,63388.73984601185,1.7526439286324793,0.8398325285717456
1242134.3066167582,62801.059399498205,1.773760920671856,0.8501932987313675
1233411.0498950793,61888.11593779509,1.8041612645115164,0.8602780004710187
1224355.431851025,61110.0051591605,1.8254428883779303,0.869886272633365
1224355.431851025,61110.0051591605,1.8254428883779303,0.8785337175794768
1212251.1100028935,60307.93434051864,1.8386967024136522,0.8866477633818705
1203975.1338458762,59900.947573957084,1.8383765942113992,0.8939424018989685
1191226.0140200092,59248.47566847237,1.8396190446797414,0.9005386378260651
1191226.0140200092,59248.47566847237,1.8396190446797414,0.9064752501604522
1175998.3165716392,58815.04247407467,1.817296668480769,0.9112601418564261
1160722.383909212,58373.1302564084,1.795058427244301,0.9150105883518911
1150464.4412685465,58248.96059238873,1.7681047902056108,0.9177121492718423
1132890.3966220256,58002.15354430297,1.7239711870045082,0.9190402140197709
1132890.3966220256,58002.15354430297,1.7239711870045082,0.9202354722929065
1116006.8887479056,57999.82065115436,1.665452777189512,0.9198482444933537
1098600.5037239592,58074.08224847752,1.600076498141424,0.917865332497554
1098600.5037239592,58074.08224847752,1.600076498141424,0.9160807117013342
1079957.1435943819,58309.356799067566,1.5202415623700416,0.9124786795904519
1068403.2537523373,58551.93800626174,1.4649986364119834,0.9078557775417063
1068403.2537523373,58551.93800626174,1.4649986364119834,0.9036951656978353
1050698.3904132538,59071.674043531675,1.372222395931105,0.8976312090263293
1032060.325711116,59778.187778083695,1.2670001477613215,0.8895430918177294
1015139.6041548131,60575.09722253548,1.1649107901792122,0.8797115523904367
1003471.3200769253,61293.72520668309,1.086933207999127,0.8689137273513713
985736.1569327547,62399.20006765764,0.9711781616669716,0.8563018086579084
985736.1569327547,62399.20006765764,0.9711781616669716,0.8449510818337919
969975.8256827655,63781.96194417804,0.8523366011620704,0.8317643886794645
969975.8256827655,63781.96194417804,0.8523366011620704,0.8198963648405697
953582.8211620273,65200.16839799947,0.7349779958407451,0.8062811782525313
943035.8767792222,66353.93276954892,0.6516767882858474,0.7919449801344244
928931.3186189194,68055.736268322,0.5382641431008818,0.7762070856985039
914636.395565776,70064.65563791723,0.4182501841671162,0.7590426317328315
914636.395565776,70064.65563791723,0.4182501841671162,0.7435946231637263
901237.6956953756,72079.99224449336,0.3072086781073841,0.7269153778000383
893585.9595618313,73621.67868606916,0.23348160927481695,0.710060880251905
881416.2904794078,75866.33474812999,0.12876043055431033,0.6922738029905722
870591.2762755207,78372.60722565166,0.026028427366700847,0.6736971333756825
870591.2762755207,78372.60722565166,0.026028427366700847,0.6569781307222817
861183.2047705457,80892.52716858475,-0.0671673643382202,0.6396011335415981
854689.278720749,82695.7635946207,-0.129790019146259,0.6223962697087819
846063.0145970073,85348.12469749943,-0.21490635246465248,0.6047839839262875
838910.2653421654,88143.2758001411,-0.2946295501716626,0.5869398467793673
838910.2653421654,88143.2758001411,-0.2946295501716626,0.570880123347139
831422.557316094,90969.02507164086,-0.37081422492475125,0.5545217553893064
831422.557316094,90969.02507164086,-0.37081422492475125,0.539799224227257
821969.967198509,95705.91604865082,-0.48190571313543795,0.5237716589761454
821969.967198509,95705.91604865082,-0.48190571313543795,0.5093468502501449
816270.1121836313,98539.92701062333,-0.5433546289810789,0.4948282995006035
812024.2260389886,101416.87925928413,-0.5991603954028123,0.48036645966547287
812024.2260389886,101416.87925928413,-0.5991603954028123,0.4673508038138553
807837.5871059982,104143.16435740936,-0.6495140121450473,0.4543778731288436
805095.0761147783,106027.28115518436,-0.6825130977182983,0.4418772583730018
801754.3619872227,108637.2381649305,-0.7254834101953643,0.4295524472808175
798836.7288303802,111256.89917734862,-0.7657971351123494,0.417452274174927
798836.7288303802,111256.89917734862,-0.7657971351123494,0.4065621183796255
795529.0096120719,113640.62533451336,-0.8020230141036533,0.3958553311890717
794134.9649860814,115235.77406365654,-0.8239943820337436,0.3856699385193209
794134.9649860814,115235.77406365654,-0.8239943820337436,0.37650308511654523
789177.9853653832,119465.12958208908,-0.8815361531454247,0.3668143727762551
789177.9853653832,119465.12958208908,-0.8815361531454247,0.358094531669994
787408.6145473912,121291.03885897904,-0.9045220337834612,0.34967202765840805
786087.638901606,122455.56992742016,-0.9191408737266821,0.34172630304940016
783769.6757362516,123929.05192684173,-0.938295952601176,0.33409627392943075
783769.6757362516,123929.05192684173,-0.938295952601176,0.3272292477214583
782263.5740018999,125232.21998074082,-0.9539858417967371,0.32065667690439403
780305.6230833265,126298.3518060258,-0.9677394348035686,0.31439752334386545
780305.6230833265,126298.3518060258,-0.9677394348035686,0.3087642851393897
778340.8031992273,127098.76035866776,-0.9786982725446884,0.30342039981183355
777445.9418359229,127526.95105817296,-0.9842574181511168,0.2984719243768723
777445.9418359229,127526.95105817296,-0.9842574181511168,0.29401829648540717
775479.6569113958,127933.5218728103,-0.991260757869332,0.28983494789013314
773796.2556898377,128148.66719466337,-0.9959599936596124,0.28595245325962954
772192.2590298543,128046.6195338239,-0.99751500443084,0.28241933282289555
771154.499687666,127914.52393117278,-0.9978950158079205,0.27923002414540804
769359.9417385365,127402.31226651168,-0.995848642766594,0.2764108056617024
769359.9417385365,127402.31226651168,-0.995848642766594,0.2738735090263673
768386.2082044645,126725.59280992649,-0.9908972802027263,0.27171372611866246
766881.7031226682,125756.01453416204,-0.9838855998436015,0.26994521351070616
766314.6812053316,125019.23911276682,-0.9775556648007712,0.26851180053961626
766314.6812053316,125019.23911276682,-0.9775556648007712,0.2672217288656354
765705.0571467151,123678.03652573176,-0.9651505503089268,0.2663707922213487
765152.1804812849,122176.95881535175,-0.9507302069770015,0.26596545782478875
765152.1804812849,122176.95881535175,-0.9507302069770015,0.26560065686788487
765192.2822450243,120479.77262622386,-0.9328801551687019,0.26571858730187886
765594.9601729932,119248.6025180628,-0.918981926052984,0.2661721804203664
766086.5429031327,117261.46327299268,-0.8962063781573278,0.26714980292439655
766086.5429031327,117261.46327299268,-0.8962063781573278,0.2680296631780237
767397.4914204972,115110.15726455177,-0.8692990689801119,0.26949422013571855
769478.0767566595,112888.38915324291,-0.839136399898721,0.2715663881246787
770832.7018094036,111285.0858832284,-0.8168877363789608,0.2739875559027368
773903.7855603612,108886.07418282652,-0.7804405741037272,0.27707778595987
773903.7855603612,108886.07418282652,-0.7804405741037272,0.2798589930112898
777581.2715722586,106333.95055366583,-0.7390839101896888,0.2833959959554186
781956.6110773778,103818.2026683304,-0.6948699504565551,0.2876846475984629
785277.9793692278,102039.6709900536,-0.6618462678076797,0.2923700261434246
785277.9793692278,102039.6709900536,-0.6618462678076797,0.29658686683389013
791305.5969081006,99478.89195171368,-0.609700208172312,0.3016856749461933
797500.1677742428,96823.47847946518,-0.5528301455760788,0.30769635381217203
805190.6920729007,94258.0336209656,-0.49119571336067536,0.31464682559693796
805190.6920729007,94258.0336209656,-0.49119571336067536,0.32090225020322727
810492.7980348323,92521.99641159191,-0.44733526399803397,0.32762864358295374
819218.2135088054,90033.87002607508,-0.3790025349349354,0.335390715851285
828873.8668738292,87554.57509526075,-0.30483630667438977,0.34423073659929676
828873.8668738292,87554.57509526075,-0.30483630667438977,0.3521867552725073
839218.7678334215,85160.462234269,-0.22670315641641908,0.3613005008348461
846371.6868255173,83615.72025544665,-0.17276224802323178,0.37085139455078076
858154.0097193328,81394.37097370611,-0.08790008618640625,0.38156875294104253
870267.1821761845,79304.21473398928,-0.0010990431798758636,0.3933844015674414
870267.1821761845,79304.21473398928,-0.0010990431798758636,0.4040184853312004
882837.8510949842,77266.81530004628,0.09002204563224758,0.41586718793888655
891765.2264676724,76056.47442558459,0.15033352823424764,0.4280388073508541
905043.1796457261,74239.50049883552,0.24422924753681968,0.4413406578041892
905043.1796457261,74239.50049883552,0.24422924753681968,0.4533123232121908
918811.0706560716,72645.36146878291,0.3363556397220009,0.46638998188402175
932561.9484998218,71071.28781577984,0.43182080237848103,0.4805465037550816
941881.9099536408,70184.73273632438,0.4919979405501264,0.4947918018933266
941881.9099536408,70184.73273632438,0.4919979405501264,0.5076125702177471
955448.8589143141,68834.74517263549,0.5847791864868379,0.5214707928581434
969251.845004741,67733.20397641616,0.6713583036695544,0.5361076711640679
982216.0212957412,66653.79402462894,0.7572759054822262,0.5514288016847168
982216.0212957412,66653.79402462894,0.7572759054822262,0.5652178191533007
994968.7440371485,65761.96946783675,0.8366477843155351,0.579612231845859
1003017.1354261024,65193.42287159186,0.8881293166018347,0.5938542415763189
1014535.8897112631,64498.41315129333,0.9575457030368256,0.6084074599946077
1014535.8897112631,64498.41315129333,0.9575457030368256,0.6215053565710675
1025026.6537526357,63852.712526412695,1.0227259542239553,0.6349229697695598
1034529.6483818315,63285.98841370698,1.0819706860890395,0.6484799399448298
1040147.9388244868,62973.56318662537,1.116301838524976,0.6615394919134713
1047518.0821748087,62548.77347491152,1.1626642594875125,0.6744521492093121
1047518.0821748087,62548.77347491152,1.1626642594875125,0.6860735407755687
1053615.5483825663,62226.69356163272,1.1998885756359174,0.6974634010889098
1053615.5483825663,62226.69356163272,1.1998885756359174,0.7077142753709168
1059962.8537250585,61728.83812335221,1.2481418215057072,0.7181463933714678
1059962.8537250585,61728.83812335221,1.2481418215057072,0.7275352995719637
1061445.7583401771,61428.069725721274,1.2699550737663643,0.7365306464589265
1061445.7583401771,61428.069725721274,1.2699550737663643,0.744626458657193
1061278.1527298533,61266.94245297491,1.278563819677192,0.7521279082834036
1056688.8757584079,60910.32575159542,1.2838193842364372,0.7590106020609741
1056688.8757584079,60910.32575159542,1.2838193842364372,0.7652050264607877
1051077.1709831513,60634.8040018879,1.2810539193983965,0.7707108717996688
1051077.1709831513,60634.8040018879,1.2810539193983965,0.7756661326046618
1043880.5123241482,60492.15266394139,1.2653130657668221,0.7797323459883662
1034268.9170524802,60230.53205869451,1.2482552361849855,0.7829654922941541
1026952.6968027799,60128.512810047156,1.2296015318058684,0.7854089813598855
